,index,book_title,author_id,Year released,Rating,ratings
13,1216,"Hunting Ground (Alpha & Omega, #2)",267.0,2009,4.27,66592.0
14,1217,"Immortal in Death (In Death, #3)",191.0,1996,4.28,51583.0
15,1218,"Finale (Caraval, #3)",133.0,2019,4.21,96804.0
16,1219,"Never Never: Part Two (Never Never, #2)",7.0,2015,4.01,55286.0
17,1220,"The Will (Magdalene, #1)",231.0,2014,4.29,29046.0
18,1221,"Driven (Driven, #1)",449.0,2013,4.26,59370.0
19,1223,"Polaris Rising (Consortium Rebellion, #1)",450.0,2019,3.92,10458.0
20,1224,"The Sweetest Thing (Lucky Harbor, #2)",275.0,2011,4.1,19800.0
21,1225,"Rainshadow Road (Friday Harbor, #2)",68.0,2012,3.87,15510.0
22,1226,"Never Love a Highlander (McCabe Trilogy, #3)",254.0,2011,4.21,25853.0
23,1228,"Hideaway (Devil's Night, #2)",46.0,2017,4.08,58200.0
24,1229,"Dancing at Midnight (The Splendid Trilogy, #2)",279.0,1995,3.77,15464.0
25,1230,"King (King, #1)",451.0,2015,4.17,43994.0
26,1231,"Blameless (Parasol Protectorate, #3)",131.0,2010,3.99,39484.0
27,1232,The Sweet Gum Tree (Paperback),452.0,2005,4.27,29341.0
28,1233,"Magic Slays (Kate Daniels, #5)",233.0,2011,4.4,70852.0
29,1234,"The Duke Who Didn't (Wedgeford Trials, #1)",113.0,2020,3.92,4475.0
30,1235,"The Proposal (The Survivors' Club, #1)",312.0,2012,3.82,11343.0
31,1236,Play of Passion (Psy-Changeling #9),151.0,2010,4.23,27951.0
32,1237,"What I Did for Love (Wynette, Texas, #5)",163.0,2009,3.91,18807.0
33,1238,The Girl You Left Behind (Paperback),11.0,2012,4.01,153951.0
34,1239,"The Heart of Betrayal (The Remnant Chronicles, #2)",279.0,2015,4.22,63608.0
35,1240,"My Favorite Mistake (My Favorite Mistake, #1)",453.0,2012,3.98,55970.0
36,1241,"Barbarian Lover (Ice Planet Barbarians, #3)",164.0,2015,3.9,31023.0
37,1242,"Bombshell (Hell's Belles, #1)",104.0,2021,3.82,8823.0
38,1243,"Silver Borne (Mercy Thompson, #5)",267.0,2010,4.38,102351.0
39,1244,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6, 3.3)",28.0,2015,4.09,56952.0
40,1245,"Dead Reckoning (Sookie Stackhouse, #11)",99.0,2011,3.8,122829.0
0,1,The Fault in Our Stars (Hardcover),1.0,2012,4.16,4501032.0
1,2,"Red, White & Royal Blue (Paperback)",2.0,2019,4.16,607767.0
2,4,The Hating Game (Paperback),4.0,2016,3.98,537504.0
3,5,Beach Read (Paperback),5.0,2020,4.06,607628.0
4,7,It Ends with Us (Kindle Edition),7.0,2016,4.38,1641804.0
5,8,The Love Hypothesis (Paperback),8.0,2021,4.29,724017.0
6,9,The Unhoneymooners (Paperback),292.0,2019,3.98,525789.0
7,11,"Fifty Shades of Grey (Fifty Shades, #1)",10.0,2011,3.66,2327268.0
8,12,"Me Before You (Me Before You, #1)",11.0,2012,4.26,1436094.0
9,13,"New Moon (The Twilight Saga, #2)",3.0,2006,3.57,1734961.0
10,14,Eleanor & Park (Hardcover),12.0,2012,3.97,1066165.0
11,15,"Outlander (Outlander, #1)",13.0,1991,4.25,957461.0
12,16,"Breaking Dawn (The Twilight Saga, #4)",3.0,2008,3.72,1544376.0
13,17,Ugly Love (Kindle Edition),7.0,2014,4.22,929379.0
14,18,"The Notebook (The Notebook, #1)",14.0,1996,4.13,1537458.0
15,19,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",15.0,2015,4.19,1141409.0
16,21,"Get a Life, Chloe Brown (The Brown Sisters, #1)",292.0,2019,3.85,138781.0
17,22,Jane Eyre (Paperback),17.0,1847,4.14,1896342.0
18,23,The Seven Husbands of Evelyn Hugo (Hardcover),18.0,2017,4.47,1520986.0
19,24,"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",19.0,2014,4.07,739461.0
20,25,"The Duke and I (Bridgertons, #1)",20.0,2000,3.82,356433.0
21,26,"The Deal (Off-Campus, #1)",21.0,2015,4.27,431337.0
22,27,"The Spanish Love Deception (Spanish Love Deception, #1)",22.0,2021,3.97,377868.0
23,28,"Fifty Shades Darker (Fifty Shades, #2)",10.0,2011,3.83,837476.0
24,29,"The Flatshare (The Flatshare, #1)",23.0,2019,4.04,276885.0
25,31,The Time Traveler's Wife (ebook),292.0,2004,3.99,1703714.0
26,32,"Beautiful Disaster (Beautiful, #1)",292.0,2011,4.04,628815.0
27,33,Romeo and Juliet (Mass Market Paperback),27.0,1597,3.74,2376465.0
28,34,"The Bride Test (The Kiss Quotient, #2)",6.0,2019,3.87,131144.0
29,35,"The Elite (The Selection, #2)",28.0,2013,3.97,645722.0
30,36,"The Viscount Who Loved Me (Bridgertons, #2)",292.0,2000,4.04,259483.0
31,38,"Fifty Shades Freed (Fifty Shades, #3)",10.0,2012,3.84,795618.0
32,39,One Last Stop (Paperback),2.0,2021,4.01,154210.0
33,41,"Heartstopper: Volume One (Heartstopper, #1)",30.0,2018,4.53,430677.0
34,42,Sense and Sensibility (Paperback),0.0,1811,4.08,1092091.0
35,43,A Walk to Remember (Kindle Edition),292.0,1999,4.19,763488.0
36,44,"The One (The Selection, #3)",28.0,2014,4.17,574496.0
37,46,"It Happened One Summer (Bellinger Sisters, #1)",31.0,2021,4.07,255193.0
38,47,Persuasion (Paperback),292.0,1817,4.15,620545.0
39,48,Emma (Paperback),0.0,1815,4.04,784651.0
40,49,The Song of Achilles (Paperback),32.0,2011,4.38,950167.0
41,50,"Take a Hint, Dani Brown (The Brown Sisters, #2)",16.0,2020,4.06,75803.0
42,51,"An Offer From a Gentleman (Bridgertons, #3)",20.0,2001,3.95,192481.0
43,52,The Night Circus (Hardcover),33.0,2011,4.03,849454.0
44,53,Love and Other Words (Hardcover),9.0,2018,4.35,215451.0
45,54,"Everything, Everything (Hardcover)",34.0,2015,4.0,539107.0
46,55,"Hopeless (Hopeless, #1)",7.0,2012,4.29,383899.0
47,56,The Wall of Winnipeg and Me (Kindle Edition),35.0,2016,4.27,181562.0
48,57,"Bared to You (Crossfire, #1)",36.0,2012,4.16,498707.0
49,58,November 9 (Paperback),7.0,2015,4.29,532191.0
50,59,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",19.0,2015,4.05,321648.0
51,60,"City of Bones (The Mortal Instruments, #1)",37.0,2007,4.08,1860270.0
52,61,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",15.0,2017,4.43,655054.0
53,62,"The Wedding Date (The Wedding Date, #1)",38.0,2018,3.6,124943.0
54,63,Josh and Hazel's Guide to Not Dating (Paperback),292.0,2018,4.01,117753.0
55,64,"Romancing Mister Bridgerton (Bridgertons, #4)",20.0,2002,3.96,188360.0
56,65,"Divergent (Divergent, #1)",39.0,2011,4.16,3540949.0
57,66,The Soulmate Equation (Paperback),9.0,2021,4.04,136796.0
58,67,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",40.0,2015,4.2,389450.0
59,68,"The Hunger Games (The Hunger Games, #1)",41.0,2008,4.32,7591926.0
60,69,"Dark Lover (Black Dagger Brotherhood, #1)",42.0,2005,4.16,320970.0
61,70,"The Bromance Book Club (Bromance Book Club, #1)",43.0,2019,3.91,77742.0
62,71,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante, #1)",44.0,2012,4.34,476866.0
63,73,"Heartstopper: Volume Two (Heartstopper, #2)",30.0,2019,4.6,316062.0
64,74,"Wallbanger (Cocktail, #1)",45.0,2012,4.01,198768.0
65,75,Punk 57 (Kindle Edition),292.0,2016,3.85,262165.0
66,76,"The Rosie Project (Don Tillman, #1)",47.0,2013,4.02,516559.0
67,77,"Act Your Age, Eve Brown (The Brown Sisters, #3)",16.0,2021,4.16,64493.0
68,78,Archer's Voice (ebook),48.0,2014,4.33,183482.0
69,79,The Sun Is Also a Star (Hardcover),34.0,2016,4.01,281659.0
70,80,"The Heart Principle (The Kiss Quotient, #3)",6.0,2021,4.01,82190.0
71,82,"To Sir Phillip, With Love (Bridgertons, #5)",20.0,2003,3.76,140654.0
72,83,"If I Stay (If I Stay, #1)",292.0,2009,3.93,826176.0
73,84,"The Summer I Turned Pretty (Summer, #1)",19.0,2009,3.84,396929.0
74,85,"The Mistake (Off-Campus, #2)",21.0,2015,4.05,225576.0
75,86,"Call Me By Your Name (Call Me By Your Name, #1)",51.0,2007,4.13,389241.0
76,87,"Well Met (Well Met, #1)",52.0,2019,3.85,58786.0
77,88,The Invisible Life of Addie LaRue (Hardcover),53.0,2020,4.22,686794.0
78,89,You Deserve Each Other (Kindle Edition),54.0,2020,3.95,77084.0
79,90,"From Blood and Ash (Blood and Ash, #1)",55.0,2020,4.29,325849.0
80,92,Dear John (Hardcover),14.0,2006,4.04,577789.0
81,93,"Heartstopper: Volume Three (Heartstopper, #3)",30.0,2020,4.63,273686.0
82,94,The Princess Bride (Paperback),56.0,1973,4.26,852415.0
83,95,"Bringing Down the Duke (A League of Extraordinary Women, #1)",57.0,2019,3.97,63015.0
84,97,Attachments (Hardcover),12.0,2011,3.88,190317.0
85,98,"Dragonfly in Amber (Outlander, #2)",13.0,1992,4.33,327326.0
86,99,"Shatter Me (Shatter Me, #1)",58.0,2011,3.9,517418.0
87,100,From Lukov with Love (Paperback),35.0,2018,4.34,144173.0
88,101,Normal People (Hardcover),59.0,2018,3.83,948855.0
89,102,"Easy (Contours of the Heart, #1)",60.0,2012,4.08,225554.0
90,103,"On Dublin Street (On Dublin Street, #1)",61.0,2012,4.18,189455.0
91,104,"Fix Her Up (Hot & Hammered, #1)",31.0,2019,3.65,93869.0
92,105,"When He Was Wicked (Bridgertons, #6)",20.0,2004,4.01,124412.0
93,106,One Day in December (Paperback),292.0,2018,3.89,239627.0
94,107,"Slammed (Slammed, #1)",7.0,2012,4.22,254688.0
95,108,"Catching Fire (The Hunger Games, #2)",41.0,2009,4.3,3064538.0
96,109,"Perfect Chemistry (Perfect Chemistry, #1)",292.0,2008,4.05,255549.0
97,110,"Matched (Matched, #1)",64.0,2010,3.63,732124.0
98,111,The Last Song (Hardcover),14.0,2008,4.15,536546.0
99,112,"Hush, Hush (Hush, Hush, #1)",65.0,2009,3.94,660659.0
100,113,All the Bright Places (Hardcover),66.0,2015,4.14,471843.0
101,114,"The Score (Off-Campus, #3)",21.0,2016,4.21,195637.0
102,116,"Crazy Rich Asians (Crazy Rich Asians, #1)",67.0,2013,3.89,430349.0
103,117,"Devil in Winter (Wallflowers, #3)",68.0,2006,4.24,77013.0
104,118,Gone with the Wind (Mass Market Paperback),69.0,1936,4.3,1160178.0
105,119,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",70.0,2011,3.99,352283.0
106,120,Looking for Alaska (Paperback),1.0,2005,3.98,1408442.0
107,122,"City of Ashes (The Mortal Instruments, #2)",37.0,2008,4.13,865831.0
108,123,"A Discovery of Witches (All Souls, #1)",71.0,2011,4.01,445677.0
109,124,"The Duchess Deal (Girl Meets Duke, #1)",72.0,2017,4.0,48340.0
110,126,"Beautiful Bastard (Beautiful Bastard, #1)",9.0,2013,3.96,187771.0
111,127,"The Host (The Host, #1)",3.0,2008,3.85,963467.0
112,128,The Great Gatsby (Paperback),292.0,1925,3.93,4594799.0
113,129,"Shiver (The Wolves of Mercy Falls, #1)",75.0,2009,3.76,465220.0
114,130,All Your Perfects (Paperback),292.0,2018,4.23,282321.0
115,131,Reminders of Him (Kindle Edition),7.0,2022,4.52,523841.0
116,132,"The Ex Hex (The Ex Hex, #1)",76.0,2021,3.55,93853.0
117,133,Northanger Abbey (Paperback),0.0,1817,3.84,356726.0
118,134,"The Wrath and the Dawn (The Wrath and the Dawn, #1)",77.0,2015,4.07,160644.0
119,135,"Shadow and Bone (The Shadow and Bone Trilogy, #1)",78.0,2012,3.95,776233.0
120,137,Love on the Brain (Kindle Edition),8.0,2022,4.07,87537.0
121,138,Water for Elephants (Paperback),79.0,2006,4.1,1520037.0
122,139,"Boyfriend Material (London Calling, #1)",80.0,2020,4.09,81105.0
123,140,"The Heir (The Selection, #4)",28.0,2015,3.67,300177.0
124,141,"It's in His Kiss (Bridgertons, #7)",20.0,2005,4.01,105907.0
125,142,"City of Glass (The Mortal Instruments, #3)",37.0,2009,4.29,901506.0
126,143,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",24.0,2011,3.92,160612.0
127,144,"Clockwork Angel (The Infernal Devices, #1)",37.0,2010,4.32,776513.0
128,145,In a Holidaze (Paperback),9.0,2020,3.74,110076.0
129,146,"Neon Gods (Dark Olympus, #1)",81.0,2021,3.74,112532.0
130,147,"Secrets of a Summer Night (Wallflowers, #1)",68.0,2004,4.03,67926.0
131,148,"Carry On (Simon Snow, #1)",12.0,2015,4.2,280623.0
132,149,"Heartstopper: Volume Four (Heartstopper, #4)",30.0,2021,4.67,227360.0
133,150,Safe Haven (Kindle Edition),14.0,2010,4.21,363661.0
134,152,"Spoiler Alert (Spoiler Alert, #1)",292.0,2020,3.71,33910.0
135,153,The Lucky One (Hardcover),14.0,2007,4.12,347631.0
136,154,Kulti (Kindle Edition),35.0,2015,4.31,95837.0
137,155,"Voyager (Outlander, #3)",13.0,1993,4.38,286958.0
138,156,"Reflected in You (Crossfire, #2)",36.0,2012,4.31,334677.0
139,157,Birthday Girl (ebook),46.0,2018,4.0,155589.0
140,158,99 Percent Mine (Hardcover),4.0,2019,3.39,69346.0
141,159,"The Roommate (The Shameless Series, #1)",84.0,2020,3.65,76613.0
142,161,"Vampire Academy (Vampire Academy, #1)",86.0,2007,4.11,614151.0
143,162,"Insurgent (Divergent, #2)",39.0,2012,3.99,1367875.0
144,163,"The Cruel Prince (The Folk of the Air, #1)",87.0,2018,4.09,721361.0
145,164,The Ex Talk (Kindle Edition),88.0,2021,3.76,57761.0
146,165,"A Court of Frost and Starlight (A Court of Thorns and Roses, #3.1)",15.0,2018,3.8,433701.0
147,166,"Scarlet (The Lunar Chronicles, #2)",49.0,2013,4.26,377397.0
148,167,They Both Die at the End (Hardcover),89.0,2017,3.84,515457.0
149,168,"A ​Court of Silver Flames (A Court of Thorns and Roses, #4)",15.0,2021,4.41,380727.0
150,169,"The Friend Zone (The Friend Zone, #1)",90.0,2019,3.9,88892.0
151,170,"Bully (Fall Away, #1)",46.0,2013,3.94,161031.0
152,171,"Crown of Midnight (Throne of Glass, #2)",15.0,2013,4.36,554931.0
153,172,"On the Way to the Wedding (Bridgertons, #8)",20.0,2006,3.84,89776.0
154,174,"Red Queen (Red Queen, #1)",91.0,2015,4.03,833765.0
155,175,"Lover Eternal (Black Dagger Brotherhood, #2)",292.0,2006,4.33,185613.0
156,177,"Romancing the Duke (Castles Ever After, #1)",72.0,2014,3.89,40861.0
157,179,"Vision in White (Bride Quartet, #1)",93.0,2009,4.12,134276.0
158,180,"Obsidian (Lux, #1)",55.0,2011,4.15,267374.0
159,181,"Graceling (Graceling Realm, #1)",292.0,2008,4.07,433410.0
160,182,"Lover Awakened (Black Dagger Brotherhood, #3)",42.0,2006,4.44,173335.0
161,183,Paper Towns (Paperback),1.0,2008,3.74,1193459.0
162,184,Second First Impressions (Hardcover),4.0,2021,3.59,60023.0
163,185,"Fallen (Fallen, #1)",95.0,2009,3.72,553649.0
164,186,"Paper Princess (The Royals, #1)",96.0,2016,3.95,126593.0
165,187,One to Watch (Paperback),97.0,2020,3.91,81435.0
166,189,Mansfield Park (Paperback),99.0,1814,3.86,321831.0
167,190,"The Proposal (The Wedding Date, #2)",0.0,2018,3.49,100627.0
168,192,"What If It's Us (What If It's Us, #1)",100.0,2018,3.86,121957.0
169,193,"The Simple Wild (Wild, #1)",40.0,2018,4.33,72371.0
170,194,"After (After, #1)",101.0,2014,3.71,263884.0
171,195,"It Happened One Autumn (Wallflowers, #2)",292.0,2005,4.12,57733.0
172,196,"Where She Went (If I Stay, #2)",68.0,2011,3.99,282137.0
173,197,Seven Days in June (Hardcover),50.0,2021,4.09,78605.0
174,198,"Nine Rules to Break When Romancing a Rake (Love By Numbers, #1)",292.0,2010,4.08,49547.0
175,199,One True Loves (Kindle Edition),104.0,2016,4.1,164083.0
176,200,"Cress (The Lunar Chronicles, #3)",49.0,2014,4.42,332040.0
177,202,"Clockwork Prince (The Infernal Devices, #2)",37.0,2011,4.43,515519.0
178,203,Regretting You (Kindle Edition),7.0,2019,4.22,287156.0
179,204,"Serpent & Dove (Serpent & Dove, #1)",105.0,2019,4.03,220662.0
180,205,"Tangled (Tangled, #1)",292.0,2013,4.05,114988.0
181,206,"City of Fallen Angels (The Mortal Instruments, #4)",37.0,2011,4.09,559039.0
182,207,"P.S. I Love You (P.S. I Love You, #1)",107.0,2004,4.03,365580.0
183,208,"The Crown (The Selection, #5)",28.0,2016,3.65,223841.0
184,209,Rebecca (ebook),108.0,1938,4.24,556837.0
185,211,"Twisted Love (Twisted, #1)",109.0,2021,3.78,156928.0
186,212,"Walking Disaster (Beautiful, #2)",292.0,2013,4.17,184195.0
187,213,"Written in the Stars (Written in the Stars, #1)",110.0,2020,3.91,31978.0
188,214,"Addicted to You (Addicted, #1)",111.0,2013,3.84,87419.0
189,215,"You Had Me at Hola (Primas of Power, #1)",112.0,2020,3.7,32398.0
190,216,"The Goal (Off-Campus, #4)",21.0,2016,3.98,132250.0
191,217,"The Duchess War (Brothers Sinister, #1)",113.0,2012,3.82,26223.0
192,218,Bet Me (Mass Market Paperback),114.0,2004,3.93,90477.0
193,219,Memoirs of a Geisha (Mass Market Paperback),115.0,1997,4.14,1885367.0
194,220,"Beautiful Creatures (Caster Chronicles, #1)",116.0,2009,3.76,578256.0
195,221,"Drums of Autumn (Outlander, #4)",13.0,1996,4.34,232769.0
196,222,I've Got Your Number (Hardcover),85.0,2011,3.94,214926.0
197,223,"The Chase (Briar U, #1)",21.0,2018,3.91,109987.0
198,224,Roomies (Paperback),9.0,2017,3.82,58406.0
199,225,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",24.0,2014,4.01,113789.0
200,226,Heart Bones (Kindle Edition),7.0,2020,4.35,224754.0
201,227,"Under One Roof (The STEMinist Novellas, #1)",8.0,2022,3.75,69278.0
202,228,"Playing for Keeps (Neighbor from Hell, #1)",117.0,2011,4.03,111514.0
203,230,"Neanderthal Seeks Human (Knitting in the City, #1)",118.0,2013,3.9,60932.0
204,231,If I Never Met You (Paperback),119.0,2020,3.84,53076.0
205,232,My Life Next Door (Hardcover),120.0,2012,3.98,147935.0
206,233,"Love & Gelato (Love & Gelato, #1)",121.0,2016,4.1,102568.0
207,234,"House of Earth and Blood (Crescent City, #1)",15.0,2020,4.48,312233.0
208,235,Tweet Cute (Hardcover),122.0,2020,3.96,52886.0
209,236,"City of Lost Souls (The Mortal Instruments, #5)",37.0,2012,4.23,493192.0
210,237,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)",123.0,2017,4.05,124688.0
211,238,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)",124.0,2012,4.16,169269.0
212,240,"When Dimple Met Rishi (Dimple and Rishi, #1)",126.0,2017,3.69,52486.0
213,241,"The Fine Print (Dreamland Billionaires, #1)",127.0,2021,4.01,118844.0
214,242,"A Rogue by Any Other Name (The Rules of Scoundrels, #1)",104.0,2012,3.93,40424.0
215,243,"The Queen of Nothing (The Folk of the Air, #3)",87.0,2019,4.37,396096.0
216,244,"Winter (The Lunar Chronicles, #4)",49.0,2015,4.43,245936.0
217,245,"Allegiant (Divergent, #3)",39.0,2013,3.61,961821.0
218,247,Shipped (Paperback),129.0,2021,3.66,51696.0
219,248,Five Feet Apart (ebook),130.0,2018,4.2,173328.0
220,249,"Soulless (Parasol Protectorate, #1)",131.0,2009,3.89,107608.0
221,250,"Vicious (Sinners of Saint, #1)",132.0,2016,4.01,111719.0
222,251,"Caraval (Caraval, #1)",292.0,2016,4.0,294117.0
223,254,Little Women (Paperback),292.0,1868,4.13,1991721.0
224,256,"The Wicked King (The Folk of the Air, #2)",87.0,2019,4.34,445996.0
225,258,"Scandal in Spring (Wallflowers, #4)",68.0,2006,4.03,48206.0
226,259,My Favorite Half-Night Stand (Paperback),292.0,2018,3.77,61122.0
227,262,"It's Not Summer Without You (Summer, #2)",292.0,2010,3.91,262306.0
228,263,The Statistical Probability of Love at First Sight (Hardcover),139.0,2012,3.77,113752.0
229,264,"The Edge of Never (The Edge of Never, #1)",140.0,2012,4.22,146564.0
230,265,All Rhodes Lead Here (Kindle Edition),35.0,2021,4.35,70129.0
231,266,"Halfway to the Grave (Night Huntress, #1)",141.0,2007,4.13,151672.0
232,267,Message in a Bottle (Paperback),14.0,1998,3.97,227762.0
233,268,"A Princess in Theory (Reluctant Royals, #1)",142.0,2018,3.78,14602.0
234,269,"Truth or Beard (Winston Brothers, #1)",118.0,2015,3.91,46697.0
235,270,"The Happy Ever After Playlist (The Friend Zone, #2)",90.0,2020,4.17,68882.0
236,272,"A Kingdom of Flesh and Fire (Blood and Ash, #2)",55.0,2020,4.43,224628.0
237,273,"A Touch of Darkness (Hades & Persephone, #1)",144.0,2019,3.85,142444.0
238,274,Cruel Beauty (Hardcover),145.0,2014,3.66,87119.0
239,275,Landline (Hardcover),12.0,2014,3.54,161979.0
240,276,"Pushing the Limits (Pushing the Limits, #1)",146.0,2012,4.05,121285.0
241,277,The Love Hypothesis (Paperback),8.0,2021,4.29,724017.0
242,278,This is How You Lose the Time War (Kindle Edition),147.0,2019,3.96,100491.0
243,279,The House in the Cerulean Sea (Kindle Edition),148.0,2020,4.45,358972.0
244,280,"The Sweetest Oblivion (Made, #1)",149.0,2018,4.08,143376.0
245,281,"Lover Unbound (Black Dagger Brotherhood, #5)",42.0,2007,4.31,129500.0
246,282,"Legend (Legend, #1)",150.0,2011,4.16,487553.0
247,283,"Queen of Shadows (Throne of Glass, #4)",15.0,2015,4.56,412140.0
248,284,"Slave to Sensation (Psy-Changeling, #1)",151.0,2006,4.09,70446.0
249,286,"Corrupt (Devil's Night, #1)",46.0,2015,3.81,138238.0
250,287,A Thousand Boy Kisses (ebook),152.0,2016,4.16,102788.0
251,288,The Switch (Kindle Edition),23.0,2020,3.99,95605.0
252,289,The Truth About Forever (Paperback),153.0,2004,4.12,218798.0
253,290,"Unravel Me (Shatter Me, #2)",58.0,2013,4.18,310275.0
254,291,"Point of Retreat (Slammed, #2)",7.0,2012,4.24,163696.0
255,292,"Heir of Fire (Throne of Glass, #3)",15.0,2014,4.46,473089.0
256,293,"The Winner's Curse (The Winner's Trilogy, #1)",154.0,2014,3.96,105328.0
257,294,"Delilah Green Doesn't Care (Bright Falls, #1)",155.0,2022,4.2,26876.0
258,295,"The Governess Game (Girl Meets Duke, #2)",72.0,2018,3.91,27195.0
259,296,Midnight Sun (Hardcover),3.0,2020,3.72,194655.0
260,297,"Empire of Storms (Throne of Glass, #5)",15.0,2016,4.56,343879.0
261,299,"Darkfever (Fever, #1)",292.0,2006,4.06,173720.0
